,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
2966,L26477,TransactionBuilder.java,titan-core/src/main/java/com/thinkaurelius/titan/core/TransactionBuilder.java,L26446,1,0,19,0,4,45,1615,0
2967,L26478,VertexLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/core/VertexLabel.java,L26446,1,0,6,0,3,6,53,0
2968,L26479,VertexList.java,titan-core/src/main/java/com/thinkaurelius/titan/core/VertexList.java,L26446,1,0,11,0,3,7,53,0
2969,L28345,GraphOfTheGodsFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/example/GraphOfTheGodsFactory.java,L28344,3,0,107,2,5,33,1615,0
2970,L2974,AbstractStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreManager.java,L2973,9,0,40,0,4,15,1077,0
2971,L2975,AbstractStoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/AbstractStoreTransaction.java,L2973,1,0,22,0,4,26,53,0
2972,L2976,DistributedStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/DistributedStoreManager.java,L2973,4,0,104,0,4,59,142,0
2973,L2977,LocalStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/LocalStoreManager.java,L2973,2,0,18,0,4,15,53,0
2974,L2978,NoOpStoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/common/NoOpStoreTransaction.java,L2973,1,0,7,0,4,13,142,0
2975,L3137,AbstractConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/AbstractConfiguration.java,L3136,10,0,94,0,3,7,53,0
2976,L3138,BasicConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/BasicConfiguration.java,L3136,8,0,86,0,4,7,1615,0
2977,L3139,ConcurrentWriteConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConcurrentWriteConfiguration.java,L3136,1,0,4,0,2,3,53,0
2978,L3140,ConfigElement.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigElement.java,L3136,26,0,155,0,4,17,1077,0
2979,L3141,ConfigNamespace.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigNamespace.java,L3136,5,0,51,0,3,9,1077,0
2980,L3142,ConfigOption.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ConfigOption.java,L3136,17,0,148,0,4,19,1615,0
2981,L3143,Configuration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/Configuration.java,L3136,1,0,34,0,3,7,53,0
2982,L3144,MergedConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MergedConfiguration.java,L3136,6,0,51,1,3,6,1615,0
2983,L3145,MixedConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/MixedConfiguration.java,L3136,10,0,60,0,2,3,53,0
2984,L3146,ModifiableConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ModifiableConfiguration.java,L3136,5,0,40,0,4,6,1615,0
2985,L3147,ReadConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/ReadConfiguration.java,L3136,1,0,20,0,2,2,53,0
2986,L3148,SystemConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/SystemConfiguration.java,L3136,1,0,5,0,3,5,53,0
2987,L3149,TransactionalConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/TransactionalConfiguration.java,L3136,7,0,88,0,2,3,53,0
2988,L3150,UserModifiableConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/UserModifiableConfiguration.java,L3136,29,0,125,0,3,15,1077,0
2989,L3151,WriteConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/configuration/WriteConfiguration.java,L3136,1,0,6,0,2,5,53,0
2990,L4229,AbstractIDAuthority.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/AbstractIDAuthority.java,L4228,2,0,56,0,3,4,142,0
2991,L4230,ConflictAvoidanceMode.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConflictAvoidanceMode.java,L4228,1,0,7,0,3,4,142,0
2992,L4231,ConsistentKeyIDAuthority.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/idmanagement/ConsistentKeyIDAuthority.java,L4228,35,0,311,0,4,12,53,0
2993,L4365,IndexEntry.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexEntry.java,L4364,5,0,40,0,4,12,1077,0
2994,L4366,IndexFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexFeatures.java,L4364,4,0,52,0,2,6,1615,0
2995,L4367,IndexInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexInformation.java,L4364,1,0,8,0,2,17,1615,0
2996,L4368,IndexMutation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexMutation.java,L4364,10,0,74,0,4,14,1615,0
2997,L4369,IndexProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexProvider.java,L4364,1,0,17,0,4,30,53,0
2998,L4370,IndexQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexQuery.java,L4364,13,0,116,0,4,24,53,0
2999,L4371,IndexTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/IndexTransaction.java,L4364,16,0,123,0,4,52,142,0
3000,L4372,KeyInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/KeyInformation.java,L4364,1,0,18,0,4,17,142,0
3001,L4373,RawQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/RawQuery.java,L4364,1,0,56,0,3,11,1077,0
3002,L4374,StandardKeyInformation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/indexing/StandardKeyInformation.java,L4364,1,0,34,0,3,11,1077,0
3003,L5072,ConsistencyLevel.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ConsistencyLevel.java,L5071,4,0,16,0,1,6,1077,0
3004,L5073,CustomizeStoreKCVSManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/CustomizeStoreKCVSManager.java,L5071,1,0,5,0,2,3,1077,0
3005,L5074,KCVMutation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVMutation.java,L5071,1,0,20,0,3,11,1615,0
3006,L5075,KCVSManagerProxy.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSManagerProxy.java,L5071,1,0,47,0,2,3,1077,0
3007,L5076,KCVSProxy.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSProxy.java,L5071,1,0,52,0,2,3,1077,0
3008,L5077,KCVSUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KCVSUtil.java,L5071,10,0,58,0,3,29,53,0
3009,L5078,KeyColumnValueStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStore.java,L5071,1,0,20,0,4,45,53,0
3010,L5079,KeyColumnValueStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyColumnValueStoreManager.java,L5071,1,0,8,0,3,12,53,0
3011,L5080,KeyIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyIterator.java,L5071,1,0,7,0,3,10,53,0
3012,L5081,KeyRange.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRange.java,L5071,3,0,27,0,4,7,1077,0
3013,L5082,KeyRangeQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeyRangeQuery.java,L5071,8,0,61,1,4,19,53,0
3014,L5083,KeySliceQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/KeySliceQuery.java,L5071,6,0,48,1,4,17,53,0
3015,L5084,ReadOnlyKeyColumnValueStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/ReadOnlyKeyColumnValueStore.java,L5071,1,0,21,0,4,30,1077,0
3016,L5085,SliceQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/SliceQuery.java,L5071,16,0,82,1,5,32,53,0
3017,L5086,StandardStoreFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StandardStoreFeatures.java,L5071,3,0,239,0,4,12,142,0
3018,L5087,StoreFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreFeatures.java,L5071,1,0,23,0,5,25,142,0
3019,L5088,StoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreManager.java,L5071,1,0,12,0,4,27,53,0
3020,L5089,StoreTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/keycolumnvalue/StoreTransaction.java,L5071,1,0,5,0,4,15,142,0
3021,L6393,AbstractLocker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/AbstractLocker.java,L6392,26,0,212,0,4,43,1615,0
3022,L6394,LocalLockMediator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediator.java,L6392,20,0,131,0,4,25,1077,0
3023,L6395,LocalLockMediatorProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediatorProvider.java,L6392,1,0,5,0,4,17,1077,0
3024,L6396,LocalLockMediators.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LocalLockMediators.java,L6392,5,0,43,0,4,20,1077,0
3025,L6397,Locker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/Locker.java,L6392,1,0,11,0,3,7,1077,0
3026,L6398,LockerProvider.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockerProvider.java,L6392,1,0,4,0,2,3,53,0
3027,L6399,LockerState.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockerState.java,L6392,3,0,37,0,2,7,1077,0
3028,L6400,LockStatus.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/LockStatus.java,L6392,1,0,5,0,4,20,1077,0
3029,L6401,PermanentLockingException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/PermanentLockingException.java,L6392,1,0,14,0,3,13,53,0
3030,L6402,TemporaryLockingException.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/locking/TemporaryLockingException.java,L6392,1,0,14,0,3,13,53,0
3031,L7311,Log.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/Log.java,L7310,1,0,13,0,3,10,53,0
3032,L7312,LogManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/LogManager.java,L7310,1,0,6,0,3,10,53,0
3033,L7313,Message.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/Message.java,L7310,1,0,8,0,2,3,53,0
3034,L7314,MessageReader.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/MessageReader.java,L7310,1,0,6,0,2,3,53,0
3035,L7315,ReadMarker.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/log/ReadMarker.java,L7310,6,0,53,0,3,28,53,0
3036,L8509,BackendCompression.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BackendCompression.java,L8508,1,0,16,0,2,2,1615,0
3037,L8510,BackendOperation.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BackendOperation.java,L8508,15,0,104,0,3,33,53,0
3038,L8511,BufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/BufferUtil.java,L8508,18,0,122,0,3,10,1077,0
3039,L8512,ByteBufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/ByteBufferUtil.java,L8508,13,0,64,0,5,34,53,0
3040,L8513,CacheMetricsAction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/CacheMetricsAction.java,L8508,1,0,9,0,3,4,53,0
3041,L8514,DefaultTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/DefaultTransaction.java,L8508,1,0,22,0,4,11,53,0
3042,L8515,DirectoryUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/DirectoryUtil.java,L8508,5,0,14,0,4,14,53,0
3043,L8516,HashingUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/HashingUtil.java,L8508,7,0,50,0,2,3,53,0
3044,L8517,HashUtility.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/HashUtility.java,L8508,1,0,18,0,2,2,53,0
3045,L8518,Hex.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/Hex.java,L8508,11,0,66,0,3,6,53,0
3046,L8519,IOCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/IOCallable.java,L8508,1,0,7,0,2,5,1077,0
3047,L8520,KeyColumn.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/KeyColumn.java,L8508,6,0,49,0,3,6,1077,0
3048,L8521,MetricInstrumentedIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/MetricInstrumentedIterator.java,L8508,2,0,64,0,4,18,53,0
3049,L8522,MetricInstrumentedStore.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/MetricInstrumentedStore.java,L8508,12,0,204,1,4,46,53,0
3050,L8523,MetricInstrumentedStoreManager.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/MetricInstrumentedStoreManager.java,L8508,5,0,90,0,2,2,1615,0
3051,L8524,NoLock.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/NoLock.java,L8508,1,0,33,0,1,3,1077,0
3052,L8525,ReadArrayBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/ReadArrayBuffer.java,L8508,3,0,121,0,4,22,53,0
3053,L8526,RecordIterator.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/RecordIterator.java,L8508,1,0,4,0,2,3,1615,0
3054,L8527,StandardBaseTransactionConfig.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StandardBaseTransactionConfig.java,L8508,3,0,99,0,3,4,142,0
3055,L8528,StaticArrayBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayBuffer.java,L8508,40,0,308,0,4,24,1077,0
3056,L8529,StaticArrayEntry.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayEntry.java,L8508,13,0,239,0,4,19,142,0
3057,L8530,StaticArrayEntryList.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StaticArrayEntryList.java,L8508,47,0,475,0,3,13,1077,0
3058,L8531,StorageCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/StorageCallable.java,L8508,1,0,7,0,3,10,53,0
3059,L8532,UncaughtExceptionLogger.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/UncaughtExceptionLogger.java,L8508,1,0,46,0,2,2,53,0
3060,L8533,UncheckedCallable.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/UncheckedCallable.java,L8508,1,0,6,0,2,5,1077,0
3061,L8534,WriteBufferUtil.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/WriteBufferUtil.java,L8508,3,0,13,0,2,3,1615,0
3062,L8535,WriteByteBuffer.java,titan-core/src/main/java/com/thinkaurelius/titan/diskstorage/util/WriteByteBuffer.java,L8508,5,0,109,0,3,17,53,0
3063,L12583,BlueprintsDefaultSchemaMaker.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/BlueprintsDefaultSchemaMaker.java,L12582,1,0,27,0,2,4,1077,0
3064,L12584,TitanBlueprintsGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsGraph.java,L12582,10,0,241,2,4,51,1077,0
3065,L12585,TitanBlueprintsTransaction.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanBlueprintsTransaction.java,L12582,26,0,151,1,5,51,1615,0
3066,L12586,TitanFeatures.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/blueprints/TitanFeatures.java,L12582,6,0,75,0,3,15,1615,0
3067,L13001,GraphDatabaseConfiguration.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/GraphDatabaseConfiguration.java,L13000,75,0,986,4,5,202,1077,0
3068,L13002,PreInitializeConfigOptions.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/PreInitializeConfigOptions.java,L13000,1,0,9,0,2,2,53,0
3069,L13003,RegisteredAttributeClass.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/RegisteredAttributeClass.java,L13000,4,0,31,0,3,15,1077,0
3070,L13004,TitanConstants.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/configuration/TitanConstants.java,L13000,1,0,35,0,2,5,1077,0
3071,L13748,EdgeSerializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/EdgeSerializer.java,L13747,93,0,433,0,4,85,1615,0
3072,L13749,IndexSerializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/IndexSerializer.java,L13747,115,0,615,1,4,103,1615,0
3073,L13750,RelationFactory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationFactory.java,L13747,1,0,12,0,2,5,1077,0
3074,L13751,RelationQueryCache.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationQueryCache.java,L13747,7,0,76,0,4,18,142,0
3075,L13752,RelationReader.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/RelationReader.java,L13747,1,0,7,0,3,7,1077,0
3076,L13753,StandardTitanGraph.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/database/StandardTitanGraph.java,L13747,100,0,590,10,4,164,1615,0
3077,L17718,FulgoraBuilder.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraBuilder.java,L17717,13,0,271,0,4,20,142,0
3078,L17719,FulgoraExecutor.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraExecutor.java,L17717,50,0,335,0,4,26,142,0
3079,L17720,FulgoraNeighborVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraNeighborVertex.java,L17717,5,0,221,0,4,14,142,0
3080,L17721,FulgoraRelationQuery.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraRelationQuery.java,L17717,5,0,79,0,3,3,142,0
3081,L17722,FulgoraResult.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraResult.java,L17717,5,0,44,0,3,6,142,0
3082,L17723,FulgoraVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/fulgora/FulgoraVertex.java,L17717,4,0,84,0,4,13,142,0
3083,L18329,IDInspector.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDInspector.java,L18328,1,0,14,0,3,16,1615,0
3084,L18330,IDManager.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/idmanagement/IDManager.java,L18328,34,0,512,0,4,40,1077,0
3085,L18863,AbstractElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/AbstractElement.java,L18862,13,0,78,0,4,24,142,0
3086,L18864,ElementCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/ElementCategory.java,L18862,22,0,88,0,4,12,142,0
3087,L18865,ElementLifeCycle.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/ElementLifeCycle.java,L18862,18,0,53,0,3,6,142,0
3088,L18866,InternalElement.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalElement.java,L18862,1,0,10,0,4,7,142,0
3089,L18867,InternalRelation.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalRelation.java,L18862,1,0,14,0,3,8,1615,0
3090,L18868,InternalRelationType.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalRelationType.java,L18862,1,0,22,0,4,18,142,0
3091,L18869,InternalVertex.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalVertex.java,L18862,1,0,19,0,4,15,53,0
3092,L18870,InternalVertexLabel.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/InternalVertexLabel.java,L18862,1,0,6,0,2,6,1077,0
3093,L18871,OrderList.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/OrderList.java,L18862,21,0,125,0,2,8,1615,0
3094,L18872,RelationCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/RelationCategory.java,L18862,10,0,55,0,2,3,53,0
3095,L18873,TitanSchemaCategory.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/TitanSchemaCategory.java,L18862,17,0,69,0,3,8,1077,0
3096,L18874,Token.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/internal/Token.java,L18862,2,0,19,0,3,5,1615,0
3097,L19265,ModificationDeserializer.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/ModificationDeserializer.java,L19264,7,0,49,0,3,3,142,0
3098,L19266,StandardChangeState.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardChangeState.java,L19264,26,0,112,0,3,4,53,0
3099,L19267,StandardLogProcessorFramework.java,titan-core/src/main/java/com/thinkaurelius/titan/graphdb/log/StandardLogProcessorFramework.java,L19264,22,0,222,0,4,15,1077,0
