,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of previous fixes,Number of committers,Number of previous modifications,Number of developer commits,Number of bugs
12662,L17849,PersistencePackage.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/PersistencePackage.java,L17833,1,0,63,0,2,3,2597,0
12663,L17850,PersistencePerspective.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/PersistencePerspective.java,L17833,1,0,90,0,2,2,592,0
12664,L17851,PersistencePerspectiveItem.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/PersistencePerspectiveItem.java,L17833,1,0,7,0,2,2,592,0
12665,L17852,PersistencePerspectiveItemType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/PersistencePerspectiveItemType.java,L17833,1,0,7,0,1,1,2597,0
12666,L17853,PolymorphicEntity.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/PolymorphicEntity.java,L17833,1,0,20,0,1,1,2597,0
12667,L17854,Property.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/Property.java,L17833,15,0,77,0,2,4,592,0
12668,L17855,SandBoxInfo.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/dto/SandBoxInfo.java,L17833,1,0,34,0,1,1,2597,0
12669,L19998,AdminUser.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/security/AdminUser.java,L19997,1,0,64,0,2,4,592,0
12670,L20095,AbstractCallback.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/service/AbstractCallback.java,L20094,16,0,113,0,2,3,592,0
12671,L20099,DynamicEntityService.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/service/DynamicEntityService.java,L20094,1,0,20,0,2,2,592,0
12672,L20100,DynamicEntityServiceAsync.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/service/DynamicEntityServiceAsync.java,L20094,1,0,13,0,2,2,592,0
12673,L20101,ServiceException.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/service/ServiceException.java,L20094,1,0,13,0,2,3,592,0
12674,L20226,AppController.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/setup/AppController.java,L20225,21,0,156,0,2,7,2597,0
12675,L20426,AdvancedCriteriaToMVELTranslator.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/AdvancedCriteriaToMVELTranslator.java,L20425,112,0,478,0,1,2,2597,0
12676,L20428,IncompatibleMVELTranslationException.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/IncompatibleMVELTranslationException.java,L20425,1,0,17,0,2,2,2597,0
12677,L20429,MVELToAdvancedCriteriaTranslator.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/MVELToAdvancedCriteriaTranslator.java,L20425,33,0,160,0,1,2,2597,0
12678,L20717,BroadleafDefaultValidationFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/validation/BroadleafDefaultValidationFactory.java,L20716,7,0,39,0,2,2,1464,0
12679,L20718,FieldMatchValidationFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/validation/FieldMatchValidationFactory.java,L20716,9,0,41,0,2,3,1464,0
12680,L20719,PasswordMatchValidationFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/validation/PasswordMatchValidationFactory.java,L20716,8,0,38,0,2,2,1464,0
12681,L20721,ValidationFactoryManager.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/validation/ValidationFactoryManager.java,L20716,6,0,58,0,1,1,2597,0
12682,L20804,MasterView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/MasterView.java,L20802,34,0,449,0,2,9,2597,0
12683,L20807,SplashView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/SplashView.java,L20802,1,0,7,0,1,1,2597,0
12684,L20808,SplashWindow.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/SplashWindow.java,L20802,2,0,96,0,2,3,592,0
12685,L22174,BaseCtoConverter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/cto/BaseCtoConverter.java,L22173,1,0,26,0,2,7,592,0
12686,L22175,BaseCtoConverterImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/cto/BaseCtoConverterImpl.java,L22173,10,0,142,0,2,2,592,0
12687,L22176,EmptyNestedPropertyMapping.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/cto/EmptyNestedPropertyMapping.java,L22173,1,0,13,0,1,2,2597,0
12688,L22177,FilterCriterionProviders.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/cto/FilterCriterionProviders.java,L22173,5,0,58,0,2,4,2597,0
12689,L22387,DynamicEntityDao.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/DynamicEntityDao.java,L22384,1,0,46,0,1,1,592,0
12690,L22388,DynamicEntityDaoImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/DynamicEntityDaoImpl.java,L22384,280,0,1470,0,3,13,592,0
12691,L22391,SandBoxDao.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxDao.java,L22384,1,0,11,0,1,1,2597,0
12692,L22392,SandBoxDaoImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxDaoImpl.java,L22384,5,0,77,0,1,1,2597,0
12693,L22393,SandBoxEntityDao.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxEntityDao.java,L22384,1,0,10,0,1,1,592,0
12694,L22394,SandBoxEntityDaoImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxEntityDaoImpl.java,L22384,5,0,72,0,1,1,592,0
12695,L22397,SandBoxItemDao.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxItemDao.java,L22384,1,0,12,0,1,1,592,0
12696,L22398,SandBoxItemDaoImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/dao/SandBoxItemDaoImpl.java,L22384,6,0,75,0,1,2,592,0
12697,L23247,Property.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/Property.java,L23229,1,0,19,0,1,1,2597,0
12698,L23248,PropertyImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/PropertyImpl.java,L23229,10,0,114,0,1,1,2597,0
12699,L23251,SandBoxActionImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxActionImpl.java,L23229,2,0,83,0,2,3,592,0
12700,L23252,SandBoxActionType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxActionType.java,L23229,9,0,61,0,1,1,592,0
12701,L23255,SandBoxImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxImpl.java,L23229,17,0,139,0,2,2,592,0
12702,L23256,SandBoxItem.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxItem.java,L23229,1,0,29,0,1,1,592,0
12703,L23257,SandBoxItemImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxItemImpl.java,L23229,13,0,208,0,2,6,592,0
12704,L23258,SandBoxItemListener.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxItemListener.java,L23229,1,0,6,0,1,1,592,0
12705,L23259,SandBoxItemType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxItemType.java,L23229,9,0,61,0,1,1,592,0
12706,L23260,SandBoxOperationType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxOperationType.java,L23229,9,0,60,0,1,1,592,0
12707,L23261,SandBoxType.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SandBoxType.java,L23229,9,0,60,0,1,1,592,0
12708,L23264,Site.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/Site.java,L23229,1,0,14,0,1,1,592,0
12709,L23265,SiteImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/domain/SiteImpl.java,L23229,1,0,72,0,1,1,2597,0
12710,L25212,DynamicEntityRemoteService.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/service/DynamicEntityRemoteService.java,L25211,24,0,189,0,2,4,592,0
12711,L28272,AdminLoginController.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/web/controller/AdminLoginController.java,L28271,4,0,118,0,1,1,592,0
12712,L28352,ResetPasswordForm.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/web/form/ResetPasswordForm.java,L28351,1,0,33,0,1,1,592,0
12713,L16653,AbstractDynamicDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AbstractDynamicDataSource.java,L16652,11,0,111,0,2,3,2597,0
12714,L16654,AutoRefreshListGridDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/AutoRefreshListGridDataSource.java,L16652,5,0,48,0,1,1,592,0
12715,L16655,ColumnTreeDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ColumnTreeDataSource.java,L16652,34,0,138,0,1,1,592,0
12716,L16656,ComplexValueMapStructureDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ComplexValueMapStructureDataSource.java,L16652,28,0,122,0,1,1,592,0
12717,L16657,CustomCriteriaListGridDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/CustomCriteriaListGridDataSource.java,L16652,6,0,73,0,1,1,592,0
12718,L16658,CustomCriteriaTileGridDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/CustomCriteriaTileGridDataSource.java,L16652,6,0,73,0,1,1,592,0
12719,L16659,CustomCriteriaTreeGridDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/CustomCriteriaTreeGridDataSource.java,L16652,6,0,73,0,1,1,592,0
12720,L16660,DynamicEntityDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/DynamicEntityDataSource.java,L16652,42,0,246,0,2,3,2597,0
12721,L16661,FieldDataSourceWrapper.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/FieldDataSourceWrapper.java,L16652,9,0,45,0,1,1,592,0
12722,L16662,ListGridDataSource.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/dynamic/ListGridDataSource.java,L16652,40,0,142,0,2,5,592,0
12723,L17757,AdminCreatePermissionListDataSourceFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminCreatePermissionListDataSourceFactory.java,L17756,1,0,33,0,2,2,56,0
12724,L17758,AdminCreateRoleListDataSourceFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminCreateRoleListDataSourceFactory.java,L17756,3,0,36,0,2,2,56,0
12725,L17763,AdminUserPermissionListDataSourceFactory.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/datasource/user/AdminUserPermissionListDataSourceFactory.java,L17756,1,0,20,0,1,1,2597,0
12726,L18715,AbstractEntityPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/AbstractEntityPresenter.java,L18714,1,0,18,0,2,2,2597,0
12727,L18716,AbstractSubPresentable.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/AbstractSubPresentable.java,L18714,13,0,103,0,2,3,2597,0
12728,L18717,DynamicColumnTreePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/DynamicColumnTreePresenter.java,L18714,13,0,227,0,1,1,2597,0
12729,L18718,DynamicEntityPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/DynamicEntityPresenter.java,L18714,29,0,348,0,2,8,2597,0
12730,L18719,DynamicEntityPresenterWithoutForm.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/DynamicEntityPresenterWithoutForm.java,L18714,15,0,236,0,2,2,2597,0
12731,L18720,DynamicFormPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/DynamicFormPresenter.java,L18714,4,0,80,0,1,1,1464,0
12732,L18721,EntityPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/EntityPresenter.java,L18714,1,0,17,0,2,2,2597,0
12733,L18724,PassthroughEntityPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/PassthroughEntityPresenter.java,L18714,4,0,81,0,2,2,2597,0
12734,L18725,SubPresentable.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/SubPresentable.java,L18714,1,0,15,0,2,2,592,0
12735,L18726,SubPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/entity/SubPresenter.java,L18714,16,0,154,0,2,3,2597,0
12736,L19346,CreateBasedListStructurePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/structure/CreateBasedListStructurePresenter.java,L19345,4,0,124,0,2,3,2597,0
12737,L19347,EditableJoinStructurePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/structure/EditableJoinStructurePresenter.java,L19345,7,0,165,0,1,2,2597,0
12738,L19348,MapStructurePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/structure/MapStructurePresenter.java,L19345,7,0,118,0,1,1,2597,0
12739,L19350,SimpleSearchJoinStructurePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/structure/SimpleSearchJoinStructurePresenter.java,L19345,6,0,119,0,1,1,2597,0
12740,L19682,PermissionManagementPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/user/PermissionManagementPresenter.java,L19681,1,0,26,0,2,2,56,0
12741,L19683,RoleManagementPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/user/RoleManagementPresenter.java,L19681,1,0,53,0,2,2,56,0
12742,L19684,UserManagementPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/user/UserManagementPresenter.java,L19681,1,0,69,0,2,3,56,0
12743,L19685,UserPermissionPresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/user/UserPermissionPresenter.java,L19681,16,0,144,0,2,3,592,0
12744,L19686,UserRolePresenter.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/presenter/user/UserRolePresenter.java,L19681,17,0,156,0,2,2,592,0
12745,L20670,PhraseTranslator.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/translation/statement/PhraseTranslator.java,L20668,88,0,244,0,2,2,592,0
12746,L21912,BasicListDetailView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/BasicListDetailView.java,L21911,1,0,42,0,1,1,2597,0
12747,L21916,RoleManagementView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/RoleManagementView.java,L21911,1,0,48,0,1,1,2597,0
12748,L21917,UserManagementDisplay.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/UserManagementDisplay.java,L21911,1,0,10,0,1,1,2597,0
12749,L21918,UserManagementView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/UserManagementView.java,L21911,1,0,73,0,1,1,2597,0
12750,L21919,UserPermissionDisplay.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/UserPermissionDisplay.java,L21911,1,0,10,0,1,1,2597,0
12751,L21920,UserPermissionView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/UserPermissionView.java,L21911,2,0,87,0,1,1,2597,0
12752,L21922,UserRoleView.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/client/view/user/UserRoleView.java,L21911,3,0,126,0,1,1,2597,0
12753,L24453,AdminPermissionDaoImpl.java,admin/broadleaf-open-admin-platform/src/main/java/org/broadleafcommerce/openadmin/server/security/dao/AdminPermissionDaoImpl.java,L24451,2,0,54,0,1,1,592,0
