,ID,Name,LongName,Parent,McCC,CLOC,LLOC,Number of committers,Number of developer commits,Number of previous modifications,Number of previous fixes,Number of bugs
1549,L30416,AbbreviatingPlotLabelingAlgorithm.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/AbbreviatingPlotLabelingAlgorithm.java,L30415,6,0,79,2,70,3,0,0
1550,L30418,MenuItemSpinner.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/MenuItemSpinner.java,L30415,20,0,169,4,45,7,0,0
1551,L30420,TimeFormatUtils.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TimeFormatUtils.java,L30415,5,0,27,3,590,3,0,0
1552,L30421,TruncatingLabel.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/utils/TruncatingLabel.java,L30415,3,0,28,2,70,3,0,0
1553,L30629,IconLoader.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/IconLoader.java,L30627,65,0,248,3,590,5,0,0
1554,L30630,LegendEntryPopupMenuFactory.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/LegendEntryPopupMenuFactory.java,L30627,18,0,317,4,4,25,0,0
1555,L30634,PlotControlsLayout.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotControlsLayout.java,L30627,22,0,183,2,4,2,0,0
1556,L30635,PlotDataAssigner.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotDataAssigner.java,L30627,33,0,194,4,4,8,0,0
1557,L30636,PlotDataFeedUpdateHandler.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotDataFeedUpdateHandler.java,L30627,32,0,185,2,4,6,0,0
1558,L30637,PlotPersistenceHandler.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotPersistenceHandler.java,L30627,28,0,141,2,4,2,0,0
1559,L30638,PlotViewFactory.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewFactory.java,L30627,15,0,77,4,70,15,1,0
1560,L30639,PlotViewManifestation.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/PlotViewManifestation.java,L30627,46,0,386,5,590,44,1,0
1561,L30640,TimeDuration.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeDuration.java,L30627,1,0,57,3,4,4,0,0
1562,L30641,TimeSpanTextField.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeSpanTextField.java,L30627,11,0,170,4,4,10,0,0
1563,L30642,TimeTextField.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/TimeTextField.java,L30627,11,0,129,3,590,5,0,0
1564,L21813,AbstractPanZoomControls.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPanZoomControls.java,L21812,10,0,85,2,590,4,0,0
1565,L21814,AbstractPlotLocalControl.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPlotLocalControl.java,L21812,4,0,87,2,590,7,0,0
1566,L21815,AbstractPlotLocalControlsManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/AbstractPlotLocalControlsManager.java,L21812,1,0,5,2,590,4,0,0
1567,L21816,BoundaryArrow.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/BoundaryArrow.java,L21812,19,0,113,2,590,3,0,0
1568,L21817,ControllableAxis.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/ControllableAxis.java,L21812,2,0,73,2,590,3,0,0
1569,L21818,CornerResetButton.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/CornerResetButton.java,L21812,11,0,83,2,590,5,0,0
1570,L21819,LocalControlKeyEventDispatcher.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/LocalControlKeyEventDispatcher.java,L21812,6,0,39,2,590,4,0,0
1571,L21820,PanControls.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/PanControls.java,L21812,10,0,36,2,590,6,0,0
1572,L21821,PlotLocalControlsManagerImpl.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/PlotLocalControlsManagerImpl.java,L21812,3,0,21,2,590,3,0,0
1573,L21822,ZoomControls.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/controls/ZoomControls.java,L21812,10,0,41,2,590,4,0,0
1574,L28320,PlotSettingsAxisGroup.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsAxisGroup.java,L28319,65,0,536,3,45,17,0,0
1575,L28321,PlotSettingsCheckBox.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsCheckBox.java,L28319,2,0,30,2,4,5,0,0
1576,L28322,PlotSettingsComboBox.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsComboBox.java,L28319,7,0,63,3,590,9,1,0
1577,L28323,PlotSettingsRadioButtonGroup.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/settings/controls/PlotSettingsRadioButtonGroup.java,L28319,8,0,66,2,4,8,0,0
1578,L30756,AbstractLegendEntry.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/AbstractLegendEntry.java,L30755,1,0,7,2,4,3,0,0
1579,L30757,LegendEntryView.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/LegendEntryView.java,L30755,11,0,151,3,45,9,0,0
1580,L30758,PlotLegendManager.java,fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/view/legend/PlotLegendManager.java,L30755,2,0,24,2,4,2,0,0
1581,L21428,TestPlotViewProvider.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/TestPlotViewProvider.java,L21427,3,0,48,2,590,3,0,0
1582,L21495,ShellPlotPackageImplementation.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/ShellPlotPackageImplementation.java,L21494,1,0,409,5,590,18,0,0
1583,L21496,TestAxisInversion.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestAxisInversion.java,L21494,1,0,316,2,4,4,0,0
1584,L21497,TestLegendEntry.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntry.java,L21494,2,0,66,2,45,2,0,0
1585,L21498,TestLegendEntryPopup.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLegendEntryPopup.java,L21494,9,0,184,3,4,11,0,0
1586,L21499,TestLimitArrowIndicators.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLimitArrowIndicators.java,L21494,8,0,728,5,590,20,0,0
1587,L21500,TestLinearRegression.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestLinearRegression.java,L21494,2,0,31,2,590,3,0,0
1588,L21501,TestPanAndZoomManager.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPanAndZoomManager.java,L21494,1,0,658,3,590,9,0,0
1589,L21502,TestPlotActionListener.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotActionListener.java,L21494,1,0,94,2,4,3,0,0
1590,L21503,TestPlotCornerResetButtonManager.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotCornerResetButtonManager.java,L21494,1,0,195,2,4,6,0,0
1591,L21505,TestPlotDataManager.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataManager.java,L21494,4,0,479,3,590,10,0,0
1592,L21506,TestPlotDataSeries.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataSeries.java,L21494,10,0,379,5,45,18,0,0
1593,L21507,TestPlotDataSeriesWithCompression.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotDataSeriesWithCompression.java,L21494,1,0,31,2,4,4,0,0
1594,L21510,TestPlotLineGlobalConfiguration.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotLineGlobalConfiguration.java,L21494,5,0,94,2,45,2,0,0
1595,L21511,TestPlotLineShapePalette.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotLineShapePalette.java,L21494,17,0,94,3,45,5,0,0
1596,L21512,TestPlotLocalControlsManager.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotLocalControlsManager.java,L21494,1,0,283,2,4,6,0,0
1597,L21513,TestPlotMarkerIcon.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotMarkerIcon.java,L21494,14,0,106,2,70,4,0,0
1598,L21514,TestPlotterPlot.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotterPlot.java,L21494,5,0,193,3,590,8,0,0
1599,L21515,TestPlotTimeSyncLine.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotTimeSyncLine.java,L21494,1,0,304,5,590,15,0,0
1600,L21516,TestPlotView.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestPlotView.java,L21494,8,0,304,4,45,16,0,0
1601,L21517,TestQCPlotObjects.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestQCPlotObjects.java,L21494,1,0,163,3,590,10,0,0
1602,L21518,TestStackPlotLayout.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/TestStackPlotLayout.java,L21494,9,0,146,2,4,2,0,0
1603,L27489,TestPlotStringPolicy.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/policy/TestPlotStringPolicy.java,L27488,2,0,39,2,45,2,0,0
1604,L27490,TestPlotViewPolicy.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/policy/TestPlotViewPolicy.java,L27488,7,0,218,4,45,8,0,0
1605,L27491,TestPlotViewPolicyForScatterPlot.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/policy/TestPlotViewPolicyForScatterPlot.java,L27488,2,0,72,2,45,2,0,0
1606,L27653,TestImplicitTimeAxis.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/scatter/TestImplicitTimeAxis.java,L27652,13,0,59,2,45,2,0,0
1607,L27654,TestScatterPlot.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/scatter/TestScatterPlot.java,L27652,3,0,139,2,590,3,0,0
1608,L30645,TestPlotControlsLayout.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotControlsLayout.java,L30643,1,0,70,3,4,3,0,0
1609,L30646,TestPlotDataAssigner.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotDataAssigner.java,L30643,19,0,104,2,45,2,0,0
1610,L30647,TestPlotDefaults.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotDefaults.java,L30643,4,0,20,1,590,3,0,0
1611,L30648,TestPlotPersistanceHandler.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotPersistanceHandler.java,L30643,15,0,94,4,4,15,0,0
1612,L30649,TestPlotViewFactory.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotViewFactory.java,L30643,1,0,64,4,4,8,0,0
1613,L30650,TestPlotViewRole.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestPlotViewRole.java,L30643,7,0,614,5,45,21,0,0
1614,L30651,TestTimeDuration.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestTimeDuration.java,L30643,1,0,24,1,70,2,0,0
1615,L30652,TestTimeSpanTextField.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestTimeSpanTextField.java,L30643,2,0,64,1,70,3,0,0
1616,L30653,TestTimeTextField.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/TestTimeTextField.java,L30643,2,0,90,2,590,3,0,0
1617,L32207,TestMenuItemSpinner.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/util/TestMenuItemSpinner.java,L32206,1,0,101,2,590,4,0,0
1618,L32208,TestTimeFormatUtils.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/util/TestTimeFormatUtils.java,L32206,1,0,31,2,45,2,0,0
1619,L32209,TestTruncatingLabel.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/util/TestTruncatingLabel.java,L32206,6,0,51,3,590,7,0,0
1620,L21824,TestKeyEventDispatcher.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/bridge/controls/TestKeyEventDispatcher.java,L21823,1,0,44,2,590,3,0,0
1621,L28326,TestPlotSettingsAxisGroup.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/settings/controls/TestPlotSettingsAxisGroup.java,L28325,15,0,178,2,45,3,0,0
1622,L28327,TestPlotSettingsCheckBox.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/settings/controls/TestPlotSettingsCheckBox.java,L28325,8,0,83,2,45,3,0,0
1623,L28328,TestPlotSettingsComboBox.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/settings/controls/TestPlotSettingsComboBox.java,L28325,29,0,154,2,45,3,0,0
1624,L28329,TestPlotSettingsRadioButtonGroup.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/settings/controls/TestPlotSettingsRadioButtonGroup.java,L28325,25,0,150,2,45,3,0,0
1625,L30760,TestLegendEntryView.java,fastPlotViews/src/test/java/gov/nasa/arc/mct/fastplot/view/legend/TestLegendEntryView.java,L30759,24,0,206,2,590,4,0,0
1626,L32284,ComponentRegistryAccess.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/access/ComponentRegistryAccess.java,L32283,1,0,16,0,0,2,0,0
1627,L32285,EvaluatorCreationServiceAccess.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/access/EvaluatorCreationServiceAccess.java,L32283,1,0,16,0,0,2,0,0
1628,L32286,PlatformAccess.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/access/PlatformAccess.java,L32283,1,0,16,0,0,2,0,0
1629,L32330,DialogMgr.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/DialogMgr.java,L32329,4,0,43,0,0,2,0,0
1630,L32331,ExportAction.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ExportAction.java,L32329,13,0,124,1,590,5,0,0
1631,L32332,Exporter.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/Exporter.java,L32329,36,0,271,1,590,6,0,0
1632,L32333,ExportThisAction.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ExportThisAction.java,L32329,6,0,98,0,0,2,0,0
1633,L32334,ImportAction.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ImportAction.java,L32329,6,0,130,0,0,2,0,0
1634,L32335,Importer.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/Importer.java,L32329,54,0,416,2,70,6,0,0
1635,L32336,ImportExportComponent.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ImportExportComponent.java,L32329,2,0,34,0,0,2,0,0
1636,L32337,ImportExportData.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ImportExportData.java,L32329,1,0,19,0,0,2,0,0
1637,L32338,ImportExportModel.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ImportExportModel.java,L32329,1,0,21,0,0,2,0,0
1638,L32339,ImportExportProvider.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/ImportExportProvider.java,L32329,1,0,43,2,590,6,0,0
1639,L32340,package-info.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/package-info.java,L32329,1,0,1,0,0,2,0,0
1640,L32341,SubmenuMenu.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/SubmenuMenu.java,L32329,3,0,46,0,0,2,0,0
1641,L32657,AssociatedComponentType.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/AssociatedComponentType.java,L32656,1,0,17,0,0,2,0,0
1642,L32658,ComponentListType.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/ComponentListType.java,L32656,3,0,43,0,0,2,0,0
1643,L32659,ComponentRefType.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/ComponentRefType.java,L32656,1,0,33,0,0,2,0,0
1644,L32660,ComponentType.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/ComponentType.java,L32656,5,0,121,0,0,2,0,0
1645,L32661,NameValueType.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/NameValueType.java,L32656,1,0,25,0,0,2,0,0
1646,L32662,ObjectFactory.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/ObjectFactory.java,L32656,1,0,30,0,0,2,0,0
1647,L32663,package-info.java,ImportExportProvider/src/main/java/gov/nasa/arc/mct/importExport/provider/generated/package-info.java,L32656,1,0,2,0,0,2,0,0
1648,L55381,CustomFileChooser.java,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/CustomFileChooser.java,L55380,3,0,55,0,0,2,0,0
1649,L55382,Utilities.java,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/Utilities.java,L55380,9,0,79,0,0,2,0,0
1650,L55383,ValidationException.java,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/ValidationException.java,L55380,1,0,7,0,0,2,0,0
1651,L55384,XMLFileFilter.java,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/XMLFileFilter.java,L55380,2,0,13,0,0,2,0,0
1652,L55385,XMLPersistence.java,ImportExportProvider/src/main/java/gov/nasa/jsc/mct/importExport/utilities/XMLPersistence.java,L55380,25,0,205,0,0,2,0,0
1653,L32350,ExportActionTest.java,ImportExportProvider/src/test/java/gov/nasa/arc/mct/importExport/provider/ExportActionTest.java,L32349,3,0,93,1,590,3,0,0
1654,L32351,ExporterTest.java,ImportExportProvider/src/test/java/gov/nasa/arc/mct/importExport/provider/ExporterTest.java,L32349,5,0,377,0,0,2,0,0
1655,L32352,ImportActionTest.java,ImportExportProvider/src/test/java/gov/nasa/arc/mct/importExport/provider/ImportActionTest.java,L32349,1,0,41,0,0,2,0,0
1656,L32353,ImporterTest.java,ImportExportProvider/src/test/java/gov/nasa/arc/mct/importExport/provider/ImporterTest.java,L32349,8,0,298,2,70,4,0,0
1657,L55390,XMLPersistenceTest.java,ImportExportProvider/src/test/java/gov/nasa/jsc/mct/importExport/utilities/XMLPersistenceTest.java,L55389,2,0,113,0,0,2,0,0
1658,L33571,LimitLineComponent.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineComponent.java,L33569,5,0,119,3,70,6,0,0
1659,L33572,LimitLineComponentProvider.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineComponentProvider.java,L33569,3,0,46,2,590,5,0,0
1660,L33573,LimitLineCreateWizardUI.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineCreateWizardUI.java,L33569,4,0,119,1,70,1,0,0
1661,L33574,LimitLineEditor.java,limits/src/main/java/gov/nasa/arc/mct/limits/LimitLineEditor.java,L33569,5,0,53,1,70,1,0,0
1662,L33598,LimitEventProvider.java,limits/src/main/java/gov/nasa/arc/mct/limits/data/LimitEventProvider.java,L33596,10,0,80,1,70,1,0,0
1663,L33599,TimeServiceImpl.java,limits/src/main/java/gov/nasa/arc/mct/limits/data/TimeServiceImpl.java,L33596,1,0,13,3,70,5,0,0
1664,L33584,LimitLineComponentProviderTest.java,limits/src/test/java/gov/nasa/arc/mct/limits/LimitLineComponentProviderTest.java,L33582,3,0,60,2,590,3,0,0
1665,L33585,LimitLineComponentTest.java,limits/src/test/java/gov/nasa/arc/mct/limits/LimitLineComponentTest.java,L33582,1,0,44,1,70,1,0,0
1666,L36193,MockPlatform.java,tests/src/main/java/gov/nasa/arc/mct/platform/spi/MockPlatform.java,L36192,1,0,239,5,590,31,0,0
1667,L38145,Activator.java,serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/Activator.java,L38144,8,0,78,0,0,1,0,0
1668,L38147,Service.java,serviceConfigurator/src/main/java/gov/nasa/arc/mct/services/config/impl/Service.java,L38144,5,0,66,0,0,1,0,0
1669,L38821,LinkedHashSet.java,util/src/main/java/gov/nasa/arc/mct/util/LinkedHashSet.java,L38816,14,0,118,1,590,3,0,0
1670,L38822,LookAndFeelSettings.java,util/src/main/java/gov/nasa/arc/mct/util/LookAndFeelSettings.java,L38816,18,0,117,2,590,3,0,0
1671,L38823,MCTIcons.java,util/src/main/java/gov/nasa/arc/mct/util/MCTIcons.java,L38816,31,0,214,2,590,27,0,0
1672,L38841,MCTIconsTest.java,util/src/test/java/gov/nasa/arc/mct/util/MCTIconsTest.java,L38836,15,0,118,2,590,8,0,0
1673,L41290,NonTimePlotComponentProvider.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/NonTimePlotComponentProvider.java,L41289,1,0,29,3,590,11,0,0
1674,L41308,NonTimePolicy.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/policy/NonTimePolicy.java,L41307,6,0,32,2,590,3,0,0
1675,L41317,NonTimeColorPalette.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/view/NonTimeColorPalette.java,L41316,5,0,90,2,590,3,0,0
1676,L41318,NonTimePlot.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/view/NonTimePlot.java,L41316,5,0,108,2,590,6,0,0
1677,L41319,NonTimePlotView.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/view/NonTimePlotView.java,L41316,34,0,195,2,590,8,0,0
1678,L41320,NonTimeShapePalette.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/view/NonTimeShapePalette.java,L41316,8,0,169,2,590,3,0,0
1679,L41321,NonTimeSyncPoints.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/nontimeplot/view/NonTimeSyncPoints.java,L41316,2,0,47,2,590,4,0,0
1680,L41873,Plot.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/Plot.java,L41872,1,0,15,2,4,3,0,0
1681,L41874,PlotAppearance.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/PlotAppearance.java,L41872,1,0,11,2,4,3,0,0
1682,L41875,PlotAxis.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/PlotAxis.java,L41872,1,0,9,2,4,2,0,0
1683,L41876,PlotComponent.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/PlotComponent.java,L41872,1,0,5,2,4,2,0,0
1684,L41877,PlotContents.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/PlotContents.java,L41872,1,0,7,2,4,2,0,0
1685,L41878,PlotLine.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/adapter/PlotLine.java,L41872,1,0,11,2,4,3,0,0
1686,L41963,PlotLineFactory.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/bridge/PlotLineFactory.java,L41962,1,0,5,2,4,2,0,0
1687,L41964,PlotterPlot.java,nonTimePlots/src/main/java/gov/nasa/arc/mct/plot/bridge/PlotterPlot.java,L41962,8,0,133,2,4,2,0,0
